,0,1,2,3,4,5,6,7,8,9,pos x,pos y,theta_z,c,r,pos_z,theta_y,UZ - N1 M1,UZ - N1 M2,UZ - N1 M3,UZ - N1 M4,UZ - N2 M4,UZ - N3 M4,UZ - N4 M4,UZ - N2 M3,UZ - N3 M3,UZ - N4 M3,UZ - N2 M2,UZ - N3 M2,UZ - N4 M2,UZ - N2 M1,UZ - N3 M1,UZ - N4 M1
Core damage 512,209.64,349.01,827.56,1034.6,1169.9,1270.8,1604.4,1703.2,1837.8,2017.5,0.1517416333699867,0.0941018285069515,26.06869041805703,0.0198227337906312,0.2756869175078221,0.0063490655059503,-3.1002781673930717,1.830019793192968,-2.217206447218259,-3.120734187803432,-2.965873386012397,-3.022295488088003,-3.050480012620397,-2.683248499516573,-3.141538307460219,-3.137752721081667,-3.155524262966294,-2.221138711738877,-2.261050055458071,-1.877693718812555,1.8137033991831,1.820525735682504,1.770172281486478
Core damage 513,209.57,348.95,827.23,1034.3,1169.8,1270.7,1602.3,1703.1,1838.1,2017.6,0.1432920088693966,0.0674596014975169,127.28968660249738,0.0237378739947354,0.3150180383507618,0.0062585024903437,-3.6770543570506167,1.254596690458904,-1.018055361688852,-3.353316717671901,-2.206242282716076,-2.205341302152828,-2.22323979616903,-2.413753167600492,-3.346679968543078,-3.363390260910799,-3.252561259572776,-1.009262997115616,-1.035554799854872,-0.99967594464012,1.238889609050551,1.273176587674875,1.067708061804215
Core damage 514,209.62,349.03,827.42,1034.2,1167.5,1271.0,1603.2,1703.5,1837.6,2017.9,0.1474120194460794,0.1132348172896641,115.97692224671138,0.0283250455728477,0.3007869396550874,0.006147137344839,2.333898310255936,2.508828770635876,-1.95040786587855,-1.769615397531755,0.9696243646912996,0.9525233503022752,0.980484123830042,1.55336910272102,-1.685289171152403,-1.723062613019701,-2.274007932675805,-2.07500038860241,-2.057213301939318,-2.033149995329063,2.544319367275486,2.529515836091137,2.297918134403365
Core damage 515,209.63,349.04,827.38,1034.4,1170.3,1270.7,1605.1,1704.5,1839.2,2016.9,0.0798791910102497,0.064808860721332,67.23856958145419,0.0202660435961873,0.2871770509362772,0.0062935607616748,-6.966020766741748,1.223615151515842,0.4802835693515773,-3.309953783109017,1.107476382089634,1.159432735248668,1.128745801012213,1.421802572000322,-3.307669991167242,-3.313209039828675,-3.246085298787471,0.4947338620461065,0.4881279034460798,0.5482995600420073,1.208790136934085,1.226466272008244,1.080989758128457
Core damage 516,209.64,349.04,827.54,1034.5,1170.3,1270.8,1605.1,1702.9,1839.1,2016.2,0.1165030587862379,0.0948227571779137,1.5347776042178791,0.0179093144284206,0.3350244194983854,0.0064200721397789,7.2107853837513725,1.711147975473111,-0.8942434281333355,-3.11541835667246,-1.442341647492916,-1.393668093478382,-1.347512911832161,-0.7535345919078117,-3.080021638072664,-3.04669201657568,-2.999684830172729,-0.8946718530083397,-0.8934641514636931,-0.5259769847588979,1.749370528361481,1.782370129375007,1.809683812023862
Core damage 517,209.55,348.94,826.43,1034.2,1170.1,1270.7,1603.7,1705.5,1839.4,2017.5,0.1383600137397428,0.047342704273766,22.49211158025693,0.0288222433743923,0.2165722323880183,0.0060885584961029,6.771404957317136,0.7544349889621038,-0.9640073999421268,-2.93485633634802,2.794773620169191,2.795942105927263,2.798080629292707,2.614114635551308,-2.951436826828913,-2.921166214013282,-2.886505440761233,-0.9667996759000632,-0.9624473356787788,-0.8858532897083795,0.7608786145944846,0.7483340485463328,0.7336122914406944
Core damage 518,209.67,349.05,827.33,1034.4,1169.6,1270.9,1605.2,1705.1,1839.4,2017.3,0.1543060657595494,0.1251117521444792,127.9326336001183,0.0184841615495023,0.2795914733445217,0.0062317933437934,-2.697017345698683,2.703730495943502,-2.460705090918735,-1.307689000850509,0.6964282184281912,0.7370401350700462,0.672854627753675,1.236180306311038,-1.350725293153535,-1.286084087596258,-1.789715555645969,-2.441878144815365,-2.455465358487895,-2.505886325830794,2.688211110934374,2.711135772174134,2.525514182138406
Core damage 519,209.71,349.01,826.87,1034.2,1168.7,1271.1,1604.0,1702.5,1838.0,2017.2,0.0671986377930811,0.1595559385523779,16.916407805339503,0.022569913024436,0.3394609084980669,0.0063249664135909,-6.487927616226081,3.527209008162489,1.369475179142495,1.227406854982831,-0.7426173885718362,-0.7898910921105484,-0.9401848535124924,-1.060839362387319,1.229084333668551,1.355870212589421,1.095346242893069,1.444724122298858,1.590954736410646,2.017316044621608,3.527431253922611,3.561646083773063,3.489839050702128
Core damage 520,209.35,348.47,825.06,1032.1,1167.5,1270.7,1599.9,1701.3,1834.3,2010.2,0.0714961477424871,0.0476830873485559,61.11022564956544,0.026692074449329,0.2519401145938842,0.0060702054954934,0.8119335689693212,0.8757831504502379,0.4680890706772114,-3.047336115434316,1.288519283786789,1.289314423719938,1.492727700063498,1.381327271136222,-3.017388114347261,-3.063429529815889,-2.726974354737785,0.4644976169388388,0.523528596623417,0.4567998707865677,0.8558784643544635,0.8693079527095285,0.6964068153094972
Core damage 521,209.65,349.05,827.48,1034.5,1170.5,1270.8,1605.0,1703.6,1839.3,2014.6,0.1001504799334249,0.1055424656685329,14.519128209131196,0.0205814867929194,0.2771488256201236,0.0063219647558681,0.8160845676644994,2.113275934071325,-0.3517555633308579,-2.531108648637931,-0.3846500542407509,-0.4576530178524744,-0.4444631672144095,-0.0302496805895088,-2.671832286171329,-2.573160145846993,-2.541138910173751,-0.3728886918152479,-0.3926839340507768,-0.0341424594955099,2.033759885149853,2.09080729137052,2.105062550102609
Core damage 522,209.6,349.04,827.55,1034.4,1170.4,1270.8,1605.6,1702.2,1839.3,2015.5,0.1087231809745785,0.0790904102636499,165.62195177869188,0.0274799221123821,0.2086819650292607,0.0060159173276135,5.069290925043753,1.43523383241465,0.1384662214386685,-3.270435572818496,0.308869218448463,0.3179392599305639,0.2027266300467998,-0.1762676951591129,-3.270241687261942,-3.267394113523689,-3.283435782254007,0.1413667535833689,0.07971910404776696,-0.09274344959817088,1.42685641096717,1.37387033253056,1.440895805681439
Core damage 523,209.48,348.93,825.62,1033.9,1170.1,1270.7,1603.7,1705.6,1839.2,2017.3,0.0682209532188611,0.0426797032522056,12.554252588237688,0.026273367688719,0.2959687508549634,0.0060091409518848,-1.6156408188576403,0.6016041665375007,0.3168570587185756,-2.508532514346693,0.976029059638552,0.913218127612596,0.9281562916448314,1.143262614020154,-2.415878289276154,-2.380333070290592,-2.229904352074459,0.2968837369871672,0.3003095948349406,0.355070001195286,0.5739718259565707,0.562591648528632,0.5120314633380052
Core damage 524,209.6,348.97,827.17,1034.4,1170.1,1270.7,1603.8,1704.4,1838.9,2017.6,0.058593261150039,0.0617418454819145,31.908101438184477,0.020888081807466,0.30836793590343,0.0064340162395677,-2.345198150937634,1.059189316998377,0.8360491609527616,-3.255750394805747,2.065434433306339,2.070201549288161,1.991310769440356,2.208055608059294,-3.277375267861409,-3.16410406678015,-3.098026200100504,0.8448820035183563,0.7855919851551112,0.838228464464025,1.078029317401492,0.9907258813533248,0.9253263987117648
Core damage 526,209.67,349.04,827.21,1034.5,1170.0,1270.9,1604.2,1705.3,1839.0,2013.4,0.1201745146203973,0.1283184061795942,104.43985497902452,0.0276533541466277,0.227457235974143,0.0063103251939606,-3.8818067220983927,2.979696252641534,-0.9535461445497628,-0.4289579568444596,-0.03022855393169573,-0.03896490899802944,0.01300990908584601,0.3193050467716668,-0.4054627573121843,-0.5694599028118693,-1.188989870710206,-0.8956976950420893,-0.8553460468320182,-1.106196746246027,2.987809989009921,2.932565215742083,2.71538439239121
Core damage 527,209.66,349.04,827.48,1034.6,1170.3,1270.8,1605.0,1704.3,1839.2,2017.6,0.1302707418102279,0.0759746450727842,142.03604231943444,0.0154735848518951,0.2766856260510024,0.00610385389458,-5.99281354579599,1.351996204721218,-0.7251390216676231,-3.30785280446421,-1.496301657925899,-1.526992047775102,-1.532026475726658,-1.948018400175227,-3.310079720941525,-3.313894294990029,-3.345586394449801,-0.7365103117231513,-0.75053408848153,-0.9093543553382544,1.348171595842369,1.376145204838735,1.325445711543963
Core damage 528,209.52,348.98,827.12,1034.2,1169.9,1270.7,1602.9,1703.3,1838.7,2017.1,0.0669961815080358,0.0646388437082504,42.77503587219312,0.0271087092086567,0.2930056257410363,0.00638455607725,-5.421402667406966,1.224347308279095,0.7078686440333174,-3.342914940013658,1.597038654440225,1.611451520126927,1.559074074253423,1.728044547538788,-3.353686823312067,-3.346133927046749,-3.140102761892388,0.717649005352914,0.6978373039140925,0.6874855532094909,1.239052061027655,1.236817676657562,0.9921647852470296
Core damage 529,209.52,349.02,827.12,1034.1,1170.0,1270.7,1604.6,1702.8,1838.6,2015.3,0.1173012764572462,0.0661837262445377,56.496579011461634,0.0281498964087815,0.2864147345554304,0.0064501558735665,7.246062490734086,1.323399965276708,-0.6677148643874858,-3.356757960074495,-1.430110155332372,-1.365513424756196,-1.63399380376448,-0.9040607800490494,-3.357757923707063,-3.333755804218597,-3.256720433756916,-0.6369384716302606,-0.7178733365750171,-0.3884207108760336,1.311685756744598,1.277425014538519,1.101013223293623
Core damage 530,209.43,348.58,826.62,1033.4,1167.9,1270.8,1599.7,1699.0,1833.2,2012.5,0.0467756307414144,0.0750052475604916,23.5118695467128,0.0264262398162933,0.2734867941573743,0.0060758246532637,2.275680183454533,1.320983171764556,1.225788004379731,-3.356320044772291,-2.526812727040002,-2.592009855492984,-2.787327484329482,-3.251742265832472,-3.374250965084578,-3.40088603747909,-3.458120102432691,1.280625724506952,1.384413879543682,1.599214393802425,1.353168323803529,1.362605089454273,1.344905654957557
Core damage 531,209.7,349.06,826.56,1034.3,1169.0,1271.1,1603.8,1704.3,1838.6,2016.5,0.129842387915541,0.1449025141794248,177.10677014147757,0.0269655069789773,0.3030211842921309,0.0062209939943785,0.7298518080921763,3.052658595918005,-0.9228968876463404,-0.2506309370817353,-0.07389280236823054,-0.0621757407327747,-0.06941804787705869,0.07738964493820565,-0.2840575446450712,-0.2691049438135221,-0.6222213970832512,-0.9312642075745902,-0.9475583880314452,-1.456251763139012,3.043124875071239,3.047482202191986,2.951140890467012
Core damage 532,209.66,349.03,827.49,1034.6,1169.9,1270.8,1604.6,1704.1,1838.8,2017.7,0.0532180173168244,0.1000809719315482,92.69580662635232,0.0159505351517518,0.3157777687503796,0.0064024198148661,-2.4202673725958093,2.051897032464395,1.939343383412847,-2.742517546546094,2.089821820509811,2.064790958670146,2.14867179431733,2.178451303589375,-2.755799388742863,-2.768622386387251,-2.93538562318434,1.896592051927441,1.957449044239045,1.752307080759814,2.041455392386387,2.038036389604066,1.919686462781675
Core damage 533,209.66,349.02,827.24,1034.5,1170.3,1270.8,1605.0,1705.1,1839.4,2017.7,0.141072416144504,0.0471315402683803,29.21322594838432,0.0177628902479357,0.2128843675422903,0.0062631234444146,2.702261427768301,0.7225405452152543,-0.8894793253085961,-2.857323312338415,2.627395498011095,2.601870925022435,2.546668613107367,2.259826335211182,-2.832832268119074,-2.80859302398162,-2.622311527684261,-0.8762492301447465,-0.8520780814871202,-0.7265112569004835,0.7128282903999554,0.702976525911463,0.6337604275508504
Core damage 534,209.67,349.05,827.27,1034.4,1169.0,1270.9,1604.8,1705.0,1839.1,2018.2,0.0593311962805971,0.1235480580861139,82.29936291475877,0.0263556280027396,0.2290672632277122,0.0062848582969312,-4.562672910861737,2.841194769237776,2.039591538955235,-0.8884416368789262,0.2604484007883306,0.2523934262326842,0.3707948232618127,0.8351008046482341,-0.8801374723870764,-1.033662226870857,-1.543605972507676,2.029969342025006,1.997775381760069,2.044062366887458,2.843905144704186,2.789043598549755,2.603186939322104
Core damage 535,209.63,349.04,827.49,1034.4,1170.3,1270.8,1605.4,1702.8,1839.2,2016.3,0.1141356330575744,0.0855238100988715,1.8312999987488752,0.017207251694602,0.3482470380109337,0.0062887035957822,-4.51412958425194,1.472764088372589,-0.6992151648019317,-3.267161854997797,-1.374087817900707,-1.377947218695097,-1.351435635066589,-0.8203220755560305,-3.2675893454301,-3.262773544552763,-3.224924078740496,-0.6995350883368319,-0.6967980845826451,-0.4594220597119348,1.46996942808912,1.492375025106947,1.570393723581106
Core damage 536,209.65,349.04,827.4,1034.4,1170.4,1270.7,1605.6,1704.3,1839.3,2016.5,0.0979138808024331,0.0696326233489344,83.550635551945,0.0157181701913942,0.3442379216470627,0.0062807791414819,-7.4444421352331585,1.286032525536344,0.07881573075931948,-3.299192285917971,0.1971067629352241,-0.00994061843490412,-0.01675239076960189,0.3241437296498845,-3.295768290270719,-3.29648302133032,-3.236307492150231,0.006794382932456965,0.004551084981373864,0.1142257954335592,1.286721726820995,1.288231841439531,1.130857528813988
Core damage 537,209.71,349.03,827.19,1034.6,1170.2,1271.0,1604.5,1704.6,1839.3,2012.2,0.1161473570616968,0.1495533317697932,97.4487547815164,0.0258028456268308,0.2268700375491529,0.006088234961912,6.940102722355064,3.530970873284558,-0.9147275622147024,1.273333325057453,-0.5329377308643989,-0.4846423525104201,-0.534656869325958,-0.2614332403010411,1.272468089924113,1.22244447628925,0.4234962319472463,-0.8452003509968807,-0.9378079440226874,-0.83481759245751,3.530643433308754,3.515395249068069,3.266968957461514
Core damage 538,209.68,349.06,826.76,1034.2,1168.8,1271.1,1604.6,1705.0,1838.8,2018.1,0.0636250247223934,0.1390930092481761,172.7088335962181,0.0247717953643861,0.3112147764199276,0.0064436607606557,5.033239203552315,2.991544392657501,2.50033622668796,-0.4773814442343265,-0.08185454016837759,-0.111415519127523,-0.1117618573501128,0.1262250928587208,-0.4451673577198018,-0.4350331747008074,-0.7014765641130579,2.501543992513394,2.405971791989964,2.091536487537411,3.000961929262479,3.001332446609565,2.914333834757706
Core damage 539,209.64,349.04,827.3,1034.3,1169.0,1271.0,1603.7,1704.4,1838.5,2016.2,0.1298290805576034,0.1176619530918879,112.35556964116958,0.0267219878762261,0.3015009004508405,0.0062590798669436,6.555761554332928,2.633543475117898,-1.167323404118789,-1.402808957761422,0.3988263679782677,0.4281249744565084,0.4582692815235689,0.9375572898480452,-1.446949618827373,-1.355522633932435,-2.117283678494799,-1.180420829264527,-1.350424442424584,-1.30220829612821,2.616649688698417,2.651867136428595,2.346804328305414
Core damage 540,209.64,348.98,827.38,1034.5,1170.1,1270.8,1603.8,1704.3,1838.6,2017.5,0.152672572667374,0.0676465271241163,96.12782817171184,0.0234984207174234,0.2143950560342638,0.0064811681304266,-5.600382619226197,1.337509941517669,-1.52952376103938,-3.422589960990281,-3.101627827455641,-3.149196067193227,-3.142221456190214,-3.02615265587256,-3.426999970345761,-3.425994210083164,-3.374987802745135,-1.550266821698183,-1.533195686318025,-1.346547279657966,1.337045759502177,1.323679644521757,1.170235351963904
Core damage 541,209.45,349.01,827.39,1034.1,1170.0,1270.7,1604.9,1698.9,1838.5,2014.6,0.1186739504571976,0.0733467427950754,171.0302079814257,0.0292396285689749,0.3029094321692866,0.0062940154423708,1.0413144855599883,1.225102185493612,-0.1334550070002799,-3.254341638175687,-0.2276917716068377,-0.2374195974439042,-0.2727918444646776,-0.9504885254480828,-3.246554260307455,-3.250576899973093,-3.330454835145493,-0.1369533114521629,-0.1515637965117551,-0.4410830198492917,1.21460610404561,1.218326052909411,1.297747898353787
Core damage 542,209.62,349.04,827.61,1034.4,1170.4,1270.8,1605.6,1702.0,1839.3,2014.6,0.1010637371927694,0.0885907213803137,16.067229126436473,0.0216581633184842,0.2938285503524561,0.0060304314344573,-1.844400968176673,1.689209757951486,-0.3400809442241624,-3.123235802585609,-0.5792891775912619,-0.6047213527097411,-0.6628841396099043,-0.4768653200912291,-3.154694706788664,-3.181712794954685,-3.194309814241304,-0.3378021672710557,-0.3533644122398697,-0.2462694604468954,1.643395151926117,1.596486157792869,1.571603811555772
Core damage 543,209.54,348.71,826.78,1033.3,1168.3,1270.8,1602.4,1702.0,1835.5,2013.2,0.0431643212141825,0.1049990660501163,23.180744739776003,0.0202134661324008,0.258923160123581,0.0061676654737349,6.343575791837072,2.0737401239556,1.981249000504004,-2.707611583594644,-2.07319768909457,-2.099490432129177,-2.155783102244273,-2.481944880429114,-2.72319040123958,-2.76308268369101,-2.777572646698336,1.986136686395138,1.98248834518624,2.37084952330876,2.065385884186616,2.042801197269578,2.057516840852078
Core damage 545,209.64,349.04,827.45,1034.4,1169.7,1270.9,1604.6,1703.6,1838.9,2017.0,0.0711548452405474,0.1099147705964017,139.80888339792227,0.0233871293247285,0.2842295135636506,0.0064280584617694,5.700262062894783,2.265089377019769,1.661913727403772,-2.311161683647749,1.397010667633317,1.387753100953506,1.315038799192479,1.231343098083756,-2.30888499364328,-2.236566525808298,-2.458654150201944,1.653615162254911,1.663723321557407,1.308270197755395,2.26564741900982,2.298655667805762,2.177062424226416
Core damage 546,209.64,349.04,827.4,1034.3,1168.7,1270.9,1604.2,1703.9,1838.6,2018.3,0.1382216013238459,0.113321623589285,70.85978482553504,0.024556544063493,0.3107798880518754,0.0063079760604312,-3.845058073709147,2.463345672626759,-2.027046280690808,-1.889725134628628,1.171308430765719,1.184923260539776,1.241947997834552,1.380532467924286,-1.892799642280208,-1.948498393030684,-2.283719932805077,-2.042745594718531,-2.033685457415952,-1.723382535549739,2.462824445242604,2.439796601296402,2.280276802611978
Core damage 547,209.7,349.02,827.19,1034.6,1170.6,1270.9,1604.6,1704.4,1839.3,2011.6,0.0982259466347422,0.1533474051033113,60.06750924444388,0.0196250809276185,0.2952748967987846,0.0063637367607765,-5.456334143471972,3.522128280097848,-0.1186405775933787,1.257613459202561,0.06612486789891296,0.1339392387681342,0.09302645796271548,-0.05469873866049939,1.127452447868328,1.228577354398284,0.6465225976290262,-0.2280214621064273,-0.1593681053945842,0.1269282760089851,3.485890424163499,3.51422204453031,3.332931306696092
Core damage 548,209.67,349.04,827.51,1034.6,1170.2,1270.8,1604.9,1704.4,1839.1,2017.7,0.1399861986039167,0.0921484939847653,70.26330639053164,0.0159245379992051,0.2461516468289498,0.006248831016034,-3.5657778159331777,1.835018005424076,-1.568666601111059,-3.036876472853001,-2.151454812010819,-2.149702828129539,-2.185180517890827,-2.130473726543534,-3.033594866904724,-3.044854267940487,-3.124727818757359,-1.571853550696457,-1.581641605767592,-1.439804614327152,1.837770713748224,1.829839797710686,1.7517858126744
Core damage 549,209.59,349.0,827.66,1034.5,1168.9,1270.8,1602.2,1700.7,1836.5,2018.0,0.0563423489538738,0.0955989536052159,57.596035718171024,0.029721182163412,0.2487361604475534,0.0062744574763513,-5.832519726021648,2.045084246769427,1.565062094801708,-2.726933261417457,-1.716104380782398,-1.732522171899437,-1.613759846207809,-2.056624684594789,-2.74726400214081,-2.698586972637709,-3.098815081143059,1.558679733424486,1.503894378017406,1.43331365176597,2.032738698035239,2.057104812084503,1.77010420064495
Core damage 550,209.69,349.04,827.38,1034.6,1170.4,1270.9,1605.1,1704.7,1839.4,2016.5,0.1168904625004181,0.1586738196705338,0.0934106780534875,0.0172203771182981,0.2304460089946968,0.0063771115108868,5.102274296703149,3.441098556264079,-1.505001117648775,0.9476022923238432,-0.7325351695537254,-0.7354495023101717,-0.6281045267770593,-0.6784488808548902,0.9548568127574472,0.8239162582244014,1.122275319119882,-1.504237141410921,-1.402967706139377,-1.261183383742008,3.443080484911095,3.405870516384289,3.4867208115511
Core damage 552,209.67,349.04,827.25,1034.5,1170.4,1270.9,1604.4,1705.1,1839.1,2012.6,0.0887284337411812,0.1267013858294966,91.60804457385348,0.0238709493053288,0.2363582049497052,0.0063084017741928,-3.583895425991553,2.897654624302188,0.6127231670731317,-0.662252148279454,0.03892790531899428,0.03851635511592267,0.03397209530245433,0.07817951927557623,-0.6633884076782011,-0.6415947999947784,-0.7698293822078235,0.6078581182499092,0.6139066682150389,0.6763948549646592,2.897213098407598,2.904836213453933,2.861102651826999
Core damage 553,209.6,348.95,826.92,1034.3,1170.2,1270.7,1604.2,1705.3,1839.5,2017.6,0.1459156961521258,0.0506279690155172,10.089527170583835,0.0202364385590147,0.2973927204440854,0.0060153724033078,-0.340585020604907,0.7585318283681138,-1.043910484435252,-2.965559296977439,2.99440426651006,2.899186563192592,2.998151396027531,2.641875884423923,-2.846572772159135,-2.95522741817941,-3.010235660178816,-0.9913806253387324,-1.043944729170664,-0.9190451285270111,0.7129274724861108,0.754435930855869,0.7839026443958929
Core damage 554,209.68,349.05,827.17,1034.4,1169.6,1270.9,1605.1,1705.1,1839.2,2018.0,0.0601987013589522,0.1378105456068286,21.01697742273572,0.0211259482256109,0.2642255522945612,0.0063405079880779,-5.65563982990553,2.931463362155216,1.618385764096205,-0.6278866281217962,0.06733253832785001,0.08151005882651995,0.08758697736279702,0.4005050217472105,-0.6498606169005252,-0.6590053665345772,-1.051734593709294,1.627955510870814,1.692319334740035,1.973849346091118,2.924629218852291,2.921525165999795,2.798339619707005
Core damage 555,209.71,349.1,826.76,1033.9,1167.1,1271.2,1605.0,1704.0,1837.5,2017.1,0.0506275422654493,0.1477486198049994,125.20877063377309,0.0262199931706696,0.300109086185487,0.0064869169697184,-2.751856728061945,3.352765115266084,3.293136504028836,0.564194477789915,-1.232874743461678,-1.3252879104851,-1.473561868061817,-0.2507818497061398,0.6788614896259771,0.8492016893514449,-0.3259493991350599,3.252708067712066,3.232352727521321,2.861522029738456,3.382971219668412,3.430384583897025,3.073108074429203
Core damage 556,209.49,348.98,827.71,1034.0,1169.4,1270.8,1601.1,1698.2,1837.2,2016.3,0.0687595827021219,0.0795020752621336,57.93004108822916,0.0292332928456111,0.3268320368310901,0.0063107543511687,0.8839413158014473,1.675075712296031,0.8357484726781724,-3.180296552816076,-1.316518691691422,-1.307952265052453,-1.39791937627837,-1.560533729483453,-3.181123617700738,-3.182671349700914,-3.266967007093295,0.8305189313236262,0.8786732506098777,0.8961802542666595,1.672802959810347,1.682504028324519,1.572640121511163
Core damage 558,209.72,349.01,826.71,1034.5,1170.8,1271.2,1603.1,1702.8,1839.4,2006.6,0.1048034719362104,0.1559847461988905,167.30461248056395,0.0281048011036243,0.2659317568359891,0.0060011491787298,3.5938104406375158,3.49270990464481,0.4039843781715856,1.170767031706075,0.23275454848571,0.2152633644197889,0.2190535965192606,-0.1025301089502583,0.906030738396636,0.9182066614644562,0.7100398768904698,0.4195245505336871,0.4260788195939677,-0.2499422448506119,3.421127006843337,3.424530954993448,3.359378723652653
Core damage 559,209.55,349.03,826.69,1034.4,1170.2,1270.7,1605.2,1705.0,1839.0,2016.5,0.106964968363534,0.0536625425923081,11.994062329594726,0.0250719660456701,0.261692844667088,0.0061861617317165,4.680819782877747,0.8549000160483186,-0.3757430169805262,-3.005589078165,-1.117093419516558,-1.081779509877097,-1.082112086781267,-0.5017589526844576,-3.001617935743913,-3.002530116289511,-2.935203516984763,-0.363204924550396,-0.3638788323986543,-0.1698295139149081,0.8527724296794846,0.8536209160202618,0.8177561821242157
Core damage 560,209.55,348.87,826.83,1034.2,1170.0,1270.7,1603.0,1704.7,1838.9,2017.4,0.1503567430391527,0.0577360488061948,162.05636604995868,0.0227413525653752,0.3263954476156822,0.0063778703772299,3.355028096894231,0.91547508566125,-0.8846007991094648,-3.121100287199394,2.330796347639291,2.334193272801552,2.312937972771482,2.916681448340716,-3.111935430846638,-3.018325819829621,-3.268503575481967,-0.8837816931427772,-0.8579228132820844,-1.118175620216371,0.90984876715133,0.8593696415187029,0.9576581110001172
Core damage 561,209.69,349.07,827.0,1034.2,1168.7,1271.0,1605.2,1704.6,1838.6,2017.7,0.1477717360016458,0.143734186955731,54.492091493540514,0.0208012440285116,0.3226723395854795,0.0062073440774827,0.643903130017975,3.254540486018105,-2.968692951022867,0.2977362774525221,-0.8749002327560735,-0.8085542750114121,-0.5230492629991479,0.01569517534009067,0.2065505154019648,-0.07352655490688614,-0.5747073000159646,-3.034058787155203,-2.972899527020165,-2.47470200111834,3.231357072905245,3.146064319371953,2.968948061113728
Core damage 562,209.61,348.98,827.38,1034.5,1170.1,1270.8,1603.9,1703.6,1838.2,2017.5,0.1438822399157551,0.0691313715788619,12.83887696765362,0.0257643381058703,0.2083988404249371,0.0061396077677878,6.61997391925,1.162420086781107,-1.509401471837968,-3.398349391791289,-3.416399981715686,-3.415144948482493,-3.403951568424855,-3.294538017282332,-3.400773711954773,-3.395146572018551,-3.399668718740774,-1.51126106029913,-1.500068412980355,-1.457079808822745,1.165231949799089,1.159317033758117,1.172723609781739
Core damage 563,209.64,349.04,827.48,1034.5,1169.6,1270.8,1604.6,1703.6,1838.6,2017.8,0.0544306109582485,0.1071438361768558,149.9894994101925,0.0218365931314245,0.2742439843428061,0.0062395266777952,1.800650908507004,2.150113873100508,2.320664387126861,-2.603995750736822,2.205257883356184,2.119380659819615,2.182691417792368,2.079074187948093,-2.566201153854397,-2.589409816212697,-2.623031140873312,2.286087542493257,2.321951049488673,2.122753391991695,2.166271172169818,2.157394137347564,2.127992731974358
Core damage 564,209.49,349.05,827.96,1033.7,1170.6,1270.8,1606.0,1696.5,1839.3,2004.1,0.1040541212738558,0.0886161196119562,125.31933392798592,0.0290711872881491,0.3481081758462268,0.0062748631203537,-3.8830249700540698,1.895677650233095,0.05815410387208899,-2.900859653812767,0.08237843342259282,0.06436077587705774,0.3703305590733068,-0.5249048481589645,-2.904895393296915,-2.965318292216768,-3.197506834327269,0.04757385639870161,0.1994450309017501,-0.2558481119365288,1.893127559414608,1.834272913069601,1.608722246925583
Core damage 565,209.52,349.03,826.46,1034.2,1170.1,1270.7,1605.2,1705.2,1838.7,2015.5,0.1077310604186557,0.0519572590338945,127.71116794270992,0.0254008582957088,0.3125027922098619,0.0064016112524235,-3.727286713699007,0.954296043552858,-0.05293614925050443,-3.146509768991313,0.1385262115474073,-0.0323888273995934,0.02104967250460518,0.2499467405041412,-3.089455938574107,-3.090841536956207,-2.776752149361455,-0.006162011708605111,-0.02212288543119326,-0.09538886933866784,0.928113296088779,0.9241376150832912,0.7462107076933869
Core damage 566,209.67,349.04,827.35,1034.5,1170.3,1270.8,1604.9,1704.9,1839.1,2015.8,0.0837672339329921,0.1221508629290523,107.28385121602376,0.0157495114126657,0.3319034395465994,0.0063689967157765,3.243491688720076,2.631081659969756,0.9226307548626628,-1.40379679891543,0.3554657278138963,0.3157231463918527,0.3417541696983084,0.5234070463040981,-1.360560122181489,-1.488143060240227,-1.885134576031725,0.8803983218611837,0.8218220328770832,0.8223574320104293,2.646129626946829,2.596680286448775,2.437822381648026
Core damage 567,209.56,349.0,827.82,1034.4,1168.2,1270.9,1601.0,1699.4,1835.9,2018.2,0.0596575235151445,0.0983335630812686,59.42943503311737,0.0281321398361076,0.3295225449105383,0.006171290464545,6.6584279233632255,2.098581345424899,1.347900213211199,-2.610953479565475,-1.340972244814173,-1.396999319401697,-1.400668684388616,-2.072534270466336,-2.550994701140219,-2.640811799106404,-3.076225998423199,1.449355676557575,1.372923546472564,1.463536709879103,2.136563520252479,2.08395847633421,1.799039769097369
Core damage 568,209.54,349.01,827.61,1034.3,1169.3,1270.9,1602.6,1699.6,1837.1,2016.2,0.0695782424228037,0.1039256527600952,23.01438530979036,0.029450674360728,0.2994820629964881,0.0063850310358829,6.276216312672559,2.166736364052205,0.8542181438220978,-2.446633940228129,0.7694415182847831,0.7768516818043841,0.7344218710981018,1.290560009252159,-2.475277716889326,-2.512519934882726,-2.579953430644037,0.8463458067614628,0.7820573743842198,1.261694928131438,2.15162334752288,2.131053714872796,2.108948302145674
