,0,1,2,3,4,5,6,7,8,9,Type,pos x,pos y,theta,c,r,UZ - N1 M1,UZ - N1 M2,UZ - N1 M3,UZ - N1 M4,UZ - N2 M4,UZ - N3 M4,UZ - N4 M4,UZ - N2 M3,UZ - N3 M3,UZ - N4 M3,UZ - N2 M2,UZ - N3 M2,UZ - N4 M2,UZ - N2 M1,UZ - N3 M1,UZ - N4 M1
Skin damage 761,210.22,351.26,836.08,1045.0,1180.3,1269.2,1622.8,1727.4,1863.3,2044.0,Skin,0.1169267764493512,0.0583269126980667,46.7636291983992,0.0253528667509359,0.3583908847384525,4.488023414370907,4.193298211462151,3.905808645395239,4.687739474063855,-1.424283229962506,-3.622071757068688,3.464596653002524,4.105716325113313,-3.456272322791884,-3.441369250653481,-1.162495714744831,1.848061174321403,-1.758182720993363,4.500731347345587,1.351376329440687,1.35376811471036
Skin damage 762,210.1,351.02,835.44,1044.5,1180.0,1267.7,1622.6,1727.4,1863.0,2043.7,Interface,0.1487843797446986,0.0793738131717668,38.57363254038398,0.0595244903923893,0.2832517263447818,4.487403922462526,4.194433977795222,3.893040408025334,4.696010822065812,-1.409763239438143,-3.630828384067378,3.451680800038985,4.108043645417063,-3.44768485009544,-3.444601129785655,-1.160899710211516,1.847953247718681,-1.755170201237601,4.502852236366707,1.350452286749172,1.353837959170669
Skin damage 763,210.03,350.67,834.71,1044.5,1179.0,1266.3,1621.3,1727.3,1862.8,2043.2,Skin,0.0733835052184262,0.0851611814779113,169.16488237437724,0.0607622072767374,0.444552547198576,4.493328044438676,4.194748147084845,3.918272062379419,-4.673791971828602,1.443238964347194,3.613665081904448,-3.476675088532098,4.10078115967414,-3.470182757320991,-3.430243920270576,-1.165461541165169,1.845117027525169,-1.757062338595898,4.503151902889586,1.348311423376304,1.351980940135651
Skin damage 764,210.16,350.21,834.15,1041.6,1174.9,1266.2,1619.8,1723.2,1860.9,2037.9,Skin,0.1340425820139476,0.1270307726776826,83.6462299659637,0.0731781594677145,0.5938122158463155,4.489065750270785,4.200986097289701,3.882186768555422,-4.679461501456181,1.361527000266497,3.638500352233515,-3.451183331978392,4.139346735980486,-3.438406267849935,-3.450556002510196,-1.155793744454448,1.841389685341748,-1.749276004854772,4.505801589671401,1.350419622165511,1.351903545206785
Skin damage 765,210.2,351.12,835.55,1044.5,1180.1,1268.6,1622.8,1727.4,1863.0,2043.6,Skin,0.043437436536142,0.0903005569939382,102.58470744921244,0.0261906059386551,0.9726652550448176,4.49112834091482,4.193854447396444,3.920101427267892,-4.677805497144378,1.441150366737011,3.61528688458904,-3.474240068459832,4.100390655994335,-3.468614688914369,-3.431867593837588,-1.164307492933111,1.846345558645503,-1.757834187995474,4.500833058226505,1.349958754013487,1.353456074287029
Skin damage 766,210.28,351.16,835.94,1044.4,1178.9,1269.2,1623.1,1726.6,1863.2,2043.8,Skin,0.0896420565653883,0.1358820148751698,159.40494390740034,0.0258099879436708,0.7279599760925909,4.488412070003374,4.195919201756802,3.909985232823007,4.687226252878112,-1.430755148172975,-3.621443203397049,3.466177482207395,4.110765974858471,-3.456669791469619,-3.439280859249809,-1.164709315809163,1.846250174136822,-1.75663983605354,4.500819358762122,1.351567853708816,1.354051827086795
Skin damage 767,209.34,350.17,834.62,1044.0,1179.1,1263.5,1620.6,1726.1,1862.0,2042.4,Skin,0.1408817706888591,0.0564233633497878,2.403080520040021,0.0522007876350635,0.9063978203502244,4.480132786384584,4.200668201503217,3.877283077933856,4.71095252833926,-1.3965126027296,-3.638255578108772,3.447051605478686,4.10292864100031,-3.438726554057476,-3.460139439420133,-1.151848243065783,1.852152232470096,-1.757431566866569,4.50853798036837,1.345184199665566,1.352285959798393
Skin damage 768,210.26,351.28,836.05,1045.0,1180.3,1269.4,1623.0,1727.5,1863.3,2044.1,Skin,0.094588981166191,0.0817205051560054,14.10089546831506,0.0225917921929285,0.3049049989054091,4.488341920076673,4.193412518880212,3.907288523841906,-4.686108427750851,1.425599696629074,3.621232212456871,-3.465557003578679,4.105975689562616,-3.457180510243199,-3.440252373795397,-1.162900944933546,1.847677692859615,-1.757939687923117,4.500551185740984,1.351463717688658,1.353922253965262
Skin damage 769,209.77,350.62,834.9,1044.0,1179.7,1265.9,1622.3,1726.8,1862.3,2042.8,Skin,0.1523059622553763,0.0631212005218009,120.54602457071888,0.0401145277359839,0.98196799741663,4.483083430802956,4.197966954474165,3.879990471685618,4.708151548322284,-1.393418081662064,-3.638861085915933,3.465699205973907,4.104347247619576,-3.438731296125597,-3.475795921718623,-1.156055725204156,1.850160317515519,-1.753149031563487,4.505745980134352,1.347770005995345,1.348967499863371
Skin damage 770,210.28,350.82,835.56,1042.3,1177.5,1268.9,1618.8,1723.8,1859.0,2037.1,Skin,0.158805444000989,0.1579102386635925,17.034535075727035,0.0649451758505428,0.734260477670225,4.488072037251488,4.19803788092761,3.895773607693004,-4.675853598765798,1.356941204578538,3.624756963354174,-3.45268689804168,4.123356123733712,-3.44902860242638,-3.442278290134998,-1.152883878453639,1.844162775444025,-1.753944116461054,4.501671393671193,1.351567754887765,1.353873148433175
Skin damage 771,210.21,351.11,835.63,1044.7,1179.9,1268.6,1622.7,1727.4,1863.1,2043.6,Skin,0.1373856087366961,0.0905901163145011,13.535641776685509,0.0289061454193222,0.7367999705864647,4.488028616289409,4.194036768777392,3.898815168605788,4.690503458252575,-1.414729899661266,-3.627646727404847,3.461475073054172,4.10895860585013,-3.45113035478522,-3.447473481705839,-1.161803752096826,1.847383142262014,-1.756710643272417,4.501823373069862,1.351068631326395,1.35283502585818
Skin damage 772,210.29,351.16,835.98,1044.3,1178.7,1269.3,1623.1,1726.6,1863.1,2043.9,Skin,0.0997134387455324,0.1413079723793228,38.61451387400936,0.0409937455952262,0.3150207953261517,4.488311748732294,4.195935627526602,3.908803035114981,4.687127108654702,-1.429992305495082,-3.621100324347644,3.466056223039077,4.112335395059734,-3.456620819215172,-3.439500727772485,-1.16430192865897,1.846294552866786,-1.75661709913214,4.500855397517475,1.351624103944007,1.354070152213361
Skin damage 773,210.21,351.3,836.17,1045.0,1180.4,1269.4,1623.1,1727.5,1863.3,2044.1,Interface,0.0990098469437407,0.0464131948985923,0.3789839505652992,0.0210916848770166,0.3335127027845888,4.488160028748065,4.193143958151931,3.907115932641609,-4.686755790749217,1.425231514312253,3.621347502646981,-3.465175343804871,4.105725071375095,-3.456984812791099,-3.440538723702393,-1.162741237634475,1.848004789329405,-1.758212876777597,4.500429480009704,1.351547801024733,1.353990657243979
Skin damage 774,209.99,350.35,833.8,1043.6,1178.0,1265.1,1620.7,1726.6,1862.3,2042.6,Skin,0.1293961633243887,0.095398638628373,3.176788409037073,0.0792723386178487,0.3928674319283513,4.48939052370841,4.196891872572663,3.879326460004644,4.695261471892318,-1.390891947411462,-3.641426335147114,3.454515534992218,4.119189786332587,-3.438273971960216,-3.462034733555645,-1.160444168056256,1.844816839809327,-1.752970668054044,4.506813175020695,1.349004884050157,1.349220117745502
Skin damage 775,210.21,350.38,834.49,1041.7,1175.9,1267.0,1619.6,1722.8,1860.3,2038.1,Skin,0.1403117736036679,0.1340211534037673,51.71202805228685,0.0693609797971494,0.6308334011844516,4.488979529892138,4.200269556333579,3.885507443646363,-4.677809897983046,1.361615650897497,3.634887694444206,-3.450128695755371,4.137612323675955,-3.440892031066067,-3.446703116352032,-1.154813219480362,1.84184823969644,-1.750809017988987,4.504707316648163,1.350875674583573,1.352639486912135
Skin damage 776,210.28,350.95,835.73,1043.5,1175.9,1268.8,1622.7,1725.6,1862.8,2043.6,Skin,0.1017592832039156,0.1433069575960084,120.41031797565682,0.0588386865289978,0.3068602037876375,4.488314427186948,4.19853925601152,3.906717562943357,-4.686479290580444,1.428796195076303,3.624058571426212,-3.464103148525159,4.12018596001861,-3.454189958287471,-3.440480834236952,-1.166415447854356,1.844758242895209,-1.754672960510103,4.501742408958556,1.351442883156436,1.353930855662103
Skin damage 777,210.28,350.71,835.72,1041.8,1173.0,1268.6,1619.8,1724.7,1860.5,2038.1,Skin,0.0730957282274239,0.1586103136297435,20.562956981945348,0.071277022101096,0.4798545164944406,4.489686898604671,4.207683502576216,3.925612736084646,4.720842421293247,-1.483686957672573,-3.615924965339266,3.466397235760913,4.116450849807744,-3.45793850533485,-3.435905723635223,-1.17490548754035,1.841948101706583,-1.753315943438287,4.501122773646747,1.351522502510217,1.354006981942681
Skin damage 778,210.15,351.01,835.53,1044.9,1179.6,1268.0,1621.9,1727.5,1863.1,2044.0,Skin,0.1024913110007306,0.079720568915619,150.2027465033753,0.0342173143227078,0.6447900524039655,4.489112514798176,4.193946246532868,3.90443845961515,4.685960982419826,-1.424261418171473,-3.622326930454318,3.46518024329161,4.106582508214394,-3.456446584469485,-3.441255714173791,-1.162909010339729,1.847288129112306,-1.757312031520305,4.502237558904095,1.350428584099783,1.352902982044351
Skin damage 779,209.3,349.79,833.55,1044.4,1177.3,1262.1,1616.4,1726.1,1862.1,2042.5,Skin,0.0832417472654962,0.0657681938813001,44.56390763927979,0.0607994581610386,0.8745324956747427,4.499944978725805,4.189861436024048,3.907605756007129,-4.667527864364402,1.44472420965251,3.611704663115981,-3.478274461042576,4.094089819497648,-3.473412344850064,-3.428826755759929,-1.168247412364675,1.846274345754268,-1.759853489682714,4.50611654810546,1.34582982135609,1.347575125798084
Skin damage 780,210.29,351.28,836.09,1044.9,1180.1,1269.6,1623.1,1727.3,1863.3,2043.9,Skin,0.0790438711862262,0.1225038791208825,103.70776522274414,0.0200749094014296,0.5249996404519042,4.488212234133875,4.194026546565114,3.908991650409674,4.686477500973653,-1.427463313876297,-3.621113184264682,3.465971081641864,4.106746967221754,-3.457193433258847,-3.43975772245859,-1.163342767303003,1.847338165094789,-1.757654340864911,4.500361353785345,1.351637534770213,1.354130687445593
Skin damage 781,209.96,349.84,833.23,1042.1,1175.2,1263.1,1620.4,1724.9,1862.1,2042.0,Interface,0.0736165261035626,0.1090190640271017,36.06223751512212,0.0754147030607118,0.7435895941889095,4.497953582176507,4.203953825219117,3.943083074378463,-4.670577106218341,1.475093384259946,3.606233542544265,-3.488904911358977,4.109050311198409,-3.478392711708411,-3.418535638352764,-1.172461326571492,1.838764156877897,-1.751911833128291,4.505977962588172,1.346710877311841,1.350987094025542
Skin damage 782,210.18,351.18,835.89,1044.9,1180.2,1268.7,1623.0,1727.5,1863.2,2043.9,Interface,0.1428973529093557,0.0706066616655176,179.9299542636748,0.0324181978558219,0.4119071130313994,4.487278587095003,4.194137077295592,3.901914746861018,4.690562726085188,-1.419375556230489,-3.625063118980853,3.465489758895208,4.106227160930372,-3.4533437748118,-3.447686374203692,-1.161604754347845,1.848208921571812,-1.755864686403331,4.501574186803078,1.350894637827857,1.352414341030331
Skin damage 783,210.29,351.24,836.03,1044.7,1179.7,1269.4,1623.1,1727.1,1863.3,2043.9,Skin,0.1143711333503019,0.1258089775953824,106.94386640548508,0.0258483315216337,0.4024971986998954,4.488086993559756,4.194257616199853,3.906622897843795,-4.685626160282705,1.423006995379916,3.622507337818302,-3.464960009123961,4.109569522389886,-3.455835769791933,-3.440708938488992,-1.162903076181171,1.847141484466646,-1.757170781092442,4.500671870341517,1.351630585741838,1.354067981698234
Skin damage 784,209.82,350.83,835.77,1044.9,1179.7,1266.1,1621.7,1727.4,1863.2,2043.9,Interface,0.0798302241729077,0.0526826258840708,78.88878151411481,0.061712635391031,0.3794362673373824,4.49322011692435,4.189745042236499,3.907173476569609,-4.683183060665284,1.427828447049982,3.619272409146144,-3.467203150362863,4.10372466018544,-3.460056244677983,-3.43845997851445,-1.166317822801455,1.847144382401945,-1.759757506969166,4.501076325247341,1.351343344252981,1.351690525363013
Skin damage 785,210.19,350.72,834.95,1043.6,1177.9,1267.2,1622.2,1726.0,1862.8,2043.1,Interface,0.1268765098260905,0.1153675807785508,145.72372449294565,0.0608787551394719,0.4865671598557738,4.488558101377428,4.197274151812155,3.894189844715083,4.685890408737929,-1.401871589112268,-3.632635197196922,3.45843622208114,4.122206077831011,-3.446486256742849,-3.448591020391798,-1.161405420825927,1.84474523688227,-1.753610598814051,4.503995746300902,1.350633882711726,1.352460670679405
Skin damage 786,210.21,351.09,835.52,1044.8,1179.6,1268.7,1622.1,1727.4,1863.1,2043.7,Skin,0.0818587594336344,0.0891855207322081,172.08379781135025,0.0266745275909156,0.6766515253491487,4.489582260072509,4.194062488309583,3.910474803976818,-4.68208916751804,1.431128909817956,3.618873371802808,-3.469218304469373,4.104942292038563,-3.460710460759103,-3.436949086983828,-1.163638486089226,1.846633776030326,-1.75740094136277,4.50145538757589,1.350532321152953,1.353397146963342
Skin damage 787,210.24,350.82,835.3,1043.5,1177.8,1268.0,1622.1,1725.5,1862.6,2042.2,Skin,0.128715114572272,0.1269515008340857,92.6662529017759,0.0421003916847297,0.8746177882797974,4.488535373564287,4.197240858589991,3.898071403162928,-4.682555664849594,1.402204741487675,3.628560490179669,-3.460282115251321,4.123071680441386,-3.449482830563561,-3.443895380715868,-1.160580476467929,1.84465387502201,-1.753999083026927,4.502894057004549,1.351166934125714,1.35330106311251
Skin damage 788,210.16,351.18,836.04,1045.0,1180.2,1268.7,1622.5,1727.4,1863.3,2044.1,Skin,0.0932592402324885,0.054892475135554,94.08507256606646,0.0337542205539317,0.3854042734051361,4.488765287012636,4.192882473417897,3.906671843200647,-4.686223351106304,1.425707998834206,3.620979217479982,-3.465526685491584,4.105223122704891,-3.457479607054155,-3.440244357093003,-1.162974256147407,1.848054135356535,-1.758390625919947,4.500819043560745,1.351221154709702,1.353610697062738
Skin damage 789,210.21,351.05,835.23,1044.2,1179.8,1268.7,1622.5,1726.8,1862.6,2042.8,Skin,0.0505166390814331,0.1014334534706996,7.663627140426058,0.0373494646998934,0.5338151209202815,4.491155190706817,4.194788295001168,3.926730606570914,-4.677419987439391,1.447814656491969,3.609970104230805,-3.477606594223833,4.100015723590341,-3.466928769877782,-3.428726020083564,-1.164704400574595,1.845270743839936,-1.757131542441892,4.50122961381108,1.350367444597544,1.353520723153429
Skin damage 790,209.76,350.12,833.52,1044.2,1177.7,1263.8,1618.9,1727.2,1862.3,2042.6,Skin,0.118467214088821,0.0802887974711145,10.681616283933664,0.0741181368171582,0.4909052521432228,4.490382548142596,4.195665463509994,3.88038121764823,4.696126074964239,-1.400942076715814,-3.636990525719455,3.459027752866641,4.11089018554439,-3.442983672368426,-3.460393794363982,-1.160861492118945,1.846309054429331,-1.753434036082738,4.508112099603793,1.34738880442172,1.347635414353714
Skin damage 791,210.16,351.22,836.07,1045.0,1180.3,1268.9,1622.7,1727.3,1863.3,2044.0,Skin,0.0879935495661834,0.0507169374682795,150.08737355784632,0.027379341295575,0.4209244228075851,4.48886855972682,4.192729370686261,3.906856880069848,-4.685911620948072,1.425955012716007,3.6208246605384,-3.46569099761474,4.104985864162536,-3.457664976441095,-3.440037299972969,-1.163058805794791,1.84807772808122,-1.758492133831186,4.500673668273794,1.351272431883161,1.353630315381585
Skin damage 792,209.98,350.4,834.2,1044.2,1177.1,1265.8,1619.4,1726.5,1862.6,2042.7,Skin,0.0831342268841556,0.0873671400289102,72.63493748391606,0.0657280918007894,0.4311708058384776,4.494106126030772,4.195515283948512,3.91482578329058,-4.672378039396272,1.444348104015698,3.614136505729883,-3.477444273483382,4.103873872379306,-3.468023917067705,-3.429879384285158,-1.166518470164112,1.843583899653927,-1.756318586229271,4.50400488732098,1.34828642850707,1.351216759307356
Skin damage 793,210.27,351.26,836.0,1044.9,1180.1,1269.4,1623.0,1727.4,1863.3,2044.1,Interface,0.1027210923101232,0.0994215319655233,32.99935152314026,0.0278943474529402,0.308462589375986,4.488367978070917,4.193706766186727,3.907132821727171,-4.686048938321046,1.425171917905523,3.62168343039575,-3.465486012611826,4.10715212013932,-3.456706782960189,-3.440370328290022,-1.162942976227038,1.847403022843122,-1.75768831140322,4.500689937734121,1.351512680270296,1.353905814236866
Skin damage 794,210.22,351.16,835.81,1044.9,1180.0,1268.8,1622.6,1727.5,1863.2,2043.9,Skin,0.1218842108942113,0.0838793698291791,58.69735450347929,0.0320590927639705,0.4391533890868361,4.488328335781934,4.193661170436845,3.90318437967863,4.688146818140821,-1.421164244999011,-3.624070737725004,3.46351634398227,4.107469227864883,-3.454560711040911,-3.443237995869175,-1.16240475812467,1.847518167668497,-1.757463602911847,4.501376435191924,1.351187756631136,1.353291789446919
Skin damage 795,210.22,350.39,834.88,1041.9,1173.9,1266.8,1621.2,1724.2,1862.0,2041.1,Skin,0.1213522779329971,0.1372238190023949,74.99069880903758,0.0697840397702054,0.6098041193852557,4.489116899831677,4.202204341000964,3.898009935007546,-4.678319970023199,1.394816392118211,3.627636660186777,-3.461444677461118,4.137639357552923,-3.448936074771594,-3.442409091195987,-1.160561177846644,1.841408395135737,-1.750733803002656,4.504583697068607,1.350866330959741,1.352998677008894
Skin damage 796,210.23,351.27,836.12,1045.0,1180.3,1269.3,1622.9,1727.5,1863.3,2044.0,Skin,0.1209247665544009,0.054626308933168,102.5915100087085,0.0219179467786266,0.4901886243508457,4.487722716191752,4.193520161134468,3.906356419352529,4.687530364827511,-1.42460171730222,-3.621866918048525,3.464756596614914,4.105774547483284,-3.456423687588979,-3.4411516563316,-1.162292152131966,1.848139599897576,-1.758040084311382,4.500666363431,1.351359985311177,1.353985777259312
Skin damage 797,209.48,350.48,835.56,1044.5,1179.8,1263.8,1622.2,1727.3,1863.0,2043.5,Interface,0.1474531852292454,0.0502689299962929,96.3981628166169,0.0607546529860818,0.6184741814559298,4.477767690276476,4.203099343452542,3.894179130116629,4.698493052319443,-1.414592899345449,-3.6281598863532,3.462137674152336,4.105220623197805,-3.448877276448445,-3.453878811287535,-1.150347846567419,1.85221542203115,-1.751874206108302,4.506176473756106,1.345847636753833,1.354133915319022
Skin damage 798,209.63,350.62,835.54,1044.5,1179.8,1265.0,1622.2,1727.0,1862.9,2043.4,Skin,0.1455940201659495,0.0522102569791834,63.21032917083937,0.0458161423823914,0.8793236080844845,4.480890679418915,4.199878747217771,3.893500889217795,4.699041435981075,-1.413061666116166,-3.628729522452066,3.459293478489227,4.104386337591403,-3.448505296336907,-3.45211128110925,-1.153962413774806,1.85128660965731,-1.754630548170042,4.505433052375498,1.347110989117537,1.353379594986152
Skin damage 799,210.26,351.16,835.59,1044.3,1180.1,1269.2,1622.4,1726.3,1862.1,2043.0,Skin,0.0421828325664228,0.1158909167537269,72.33917557989207,0.0246290981467766,0.9608710217098312,4.489972719705465,4.194506453897705,3.925342137941012,4.684987284166249,-1.442933365390838,-3.610850841908795,3.473324802241541,4.102422419066607,-3.46186274390619,-3.432443470235349,-1.164426643721928,1.846581064119905,-1.757144367694502,4.500730051670365,1.351137029793736,1.353932431704432
Skin damage 800,210.29,351.16,835.97,1044.0,1179.4,1269.4,1621.6,1726.4,1861.9,2042.1,Skin,0.1585031535657381,0.1575287822377542,153.03803420733138,0.0483686710585813,0.5749177306098545,4.487955918184801,4.194962646946144,3.902763864756769,-4.682812728727965,1.398562275390287,3.623096160300393,-3.460072283065694,4.111622210672854,-3.453711013488797,-3.441690888943973,-1.159048638715192,1.846553376116246,-1.756584727998724,4.500672472018442,1.351680327015677,1.354067459835993
Skin damage 801,210.28,351.16,835.92,1044.1,1179.4,1269.3,1622.1,1726.5,1862.3,2042.8,Interface,0.0481108334391745,0.1493122218076538,38.51239834814712,0.056270016416629,0.3550560073330436,4.489409482402583,4.196697440298767,3.921657738869399,4.696901324517013,-1.443939711295179,-3.616182960893837,3.468290921648436,4.105611198377118,-3.45915954831249,-3.436601567340738,-1.165533518128022,1.846212707452038,-1.756862571258283,4.500411069522125,1.35152337161609,1.354085600220121
Skin damage 802,210.29,351.23,836.12,1044.4,1179.0,1269.6,1622.7,1727.0,1862.9,2042.6,Skin,0.1275448603073111,0.1569953091695112,168.9107407295949,0.0212091611722925,0.9689261403834688,4.487954350064149,4.194865008424573,3.906550932449665,-4.684980530544903,1.416573529269904,3.62119535962471,-3.464651802739409,4.111690251414523,-3.456232590134673,-3.440479533132718,-1.161456560897215,1.846917479913794,-1.756940664830098,4.500570593717515,1.351719653065296,1.354178095215655
Skin damage 803,210.26,351.11,835.6,1044.3,1179.8,1269.0,1622.5,1726.5,1862.6,2042.9,Skin,0.0533207407513705,0.115056035441359,5.008070146931658,0.0277128075530569,0.8754163145434122,4.489919353734487,4.195179221726065,3.922105295835122,4.684813664439513,-1.441224031412689,-3.614482158871792,3.472311206101491,4.103901199797217,-3.461744608270845,-3.433615194676612,-1.164714369421923,1.845984331516892,-1.756950982339801,4.50086589573303,1.351034942542784,1.353862042458051
Skin damage 804,210.1,350.75,835.0,1044.6,1178.8,1266.6,1621.6,1727.2,1863.0,2043.8,Interface,0.091842069612227,0.0913155075302137,163.19723109978366,0.0457138044879751,0.7181390869583923,4.490865154059542,4.195443756812884,3.908933707442206,-4.681307099305233,1.429920364639538,3.620178124465919,-3.469163216112065,4.108046673620797,-3.459393304050155,-3.437682026335297,-1.164384372179584,1.845501555581316,-1.756169127781632,4.5034100145096,1.349649413876929,1.352372200519145
Skin damage 805,210.12,350.84,834.82,1044.1,1179.4,1267.7,1621.9,1727.0,1862.5,2042.1,Skin,0.1435463373261888,0.0908732719436889,71.76549783755587,0.0399073927540077,0.6838829195282574,4.488061161051601,4.194683867448522,3.884101179079863,4.698073680407287,-1.395621750516169,-3.638136440835922,3.45720373078838,4.112262678723773,-3.441087786822238,-3.459612811794441,-1.160338718739124,1.846821781704495,-1.752561773959582,4.503595810768393,1.350390566601838,1.350683645697156
Skin damage 806,210.08,350.87,835.25,1044.6,1179.6,1267.2,1622.1,1727.4,1863.0,2043.3,Skin,0.0653102127869581,0.0792418511234369,104.00194832676117,0.0368540823855688,0.8616283968811042,4.492640043671267,4.193566423776731,3.916289977658984,-4.675666856181188,1.440308477810098,3.61481094102586,-3.474571186284858,4.100516091813131,-3.46845406084578,-3.431961860535905,-1.165225665803113,1.845795482756032,-1.757974946784931,4.501777744550788,1.349246276480055,1.352513238344115
Skin damage 807,210.2,350.95,835.15,1044.0,1179.6,1268.2,1622.2,1726.6,1862.4,2042.4,Skin,0.0497996332163935,0.1031497437738253,80.22449399418359,0.0447027845756363,0.5392494538272954,4.491898918624275,4.195486751822237,3.929480446556747,-4.67779411013742,1.451961682291615,3.610987354520769,-3.47859815722826,4.099808756077445,-3.469459866147596,-3.427779390770863,-1.165625277357818,1.843990164864664,-1.756815505221789,4.501330350329738,1.349898160143344,1.353357401847082
Skin damage 808,210.12,351.18,836.11,1044.9,1180.3,1268.5,1623.1,1727.4,1863.3,2044.0,Interface,0.0484048638103903,0.0480260188377235,129.268092703663,0.0290263313418101,0.5367242269196353,4.491221928812267,4.191026210667595,3.908194933427242,-4.683989254237463,1.427046238988887,3.620382939538978,-3.466356554858742,4.104476696489277,-3.458994411159165,-3.439119913066959,-1.165203331310555,1.846925066647986,-1.759098736768485,4.499834917485798,1.351838083222665,1.353008134902202
Skin damage 809,209.64,350.62,835.52,1044.5,1179.9,1264.6,1622.4,1727.3,1863.0,2043.6,Interface,0.1527672294169511,0.054726051184951,124.96757630954906,0.0467054392033652,0.9074021400039782,4.479944546180629,4.201061333396678,3.892879080504604,4.699129463556187,-1.41090646250277,-3.629703357697688,3.465262956444841,4.104605124641678,-3.44764275160919,-3.459426573772533,-1.15313510493429,1.851402678410614,-1.750995054289259,4.50571997000044,1.346778556950655,1.351480042861665
Skin damage 810,210.24,351.14,835.59,1044.4,1180.1,1269.0,1622.6,1726.9,1862.6,2043.3,Skin,0.1554120300938592,0.1061626944071788,70.04288879271965,0.0292099823645946,0.724655293983713,4.488065486185659,4.194031560457208,3.895912223502358,4.69132767118533,-1.408550268620174,-3.629647373436359,3.456652201379336,4.110429876352907,-3.448810815605416,-3.446800305026223,-1.161355439856447,1.847096062735723,-1.756886058559681,4.501470384649023,1.351362496288263,1.353315975238106
Skin damage 811,209.98,351.07,836.03,1044.8,1180.3,1267.5,1623.0,1727.4,1863.2,2043.9,Interface,0.15696181618173,0.0478708336486286,18.4190104840051,0.0400025354334852,0.456779005170232,4.483712586897128,4.197314179025579,3.903174054947862,4.690974647128839,-1.421102373382144,-3.623554516606555,3.463011935690212,4.104936817159645,-3.454142263732721,-3.444250126427803,-1.157992635596588,1.849739852809062,-1.755887118015486,4.502452175485798,1.349421396679974,1.354380244558291
Skin damage 812,210.21,350.97,835.43,1044.5,1179.0,1268.0,1622.4,1727.0,1863.2,2043.9,Interface,0.0944518511115042,0.1053210417092851,140.47910607166722,0.0476312238646891,0.4380289687779694,4.489254306792676,4.195661163883736,3.908749846438372,4.683842100262204,-1.42703510034051,-3.622174477655667,3.467005092649025,4.110490993627143,-3.456724360549487,-3.439291443400543,-1.164184814062242,1.845906858446853,-1.756036545486529,4.502241323133286,1.350703900503578,1.353340199875749
Skin damage 813,209.56,350.71,835.74,1044.5,1180.1,1264.6,1622.6,1727.2,1863.0,2043.8,Interface,0.1542518889919145,0.0482968657739538,27.44882064496588,0.0695418019884065,0.3864315305361232,4.478964724482923,4.20180121584654,3.896068986011048,4.697391744665214,-1.414200488487765,-3.627201054447552,3.459874242383747,4.103990784244714,-3.449713001017449,-3.450598677901443,-1.152569242920261,1.851907844307913,-1.753598422624054,4.50538469036097,1.346682044029204,1.354205523336624
Skin damage 814,210.06,350.11,833.43,1042.9,1174.3,1265.4,1619.8,1724.3,1862.5,2042.0,Skin,0.1119924788667035,0.1068101955844706,128.82009495574084,0.0730522240072088,0.4846657433974335,4.490031680876331,4.200336058365244,3.890877657839753,4.68463052610222,-1.402095373631409,-3.63803697363728,3.460234061518459,4.129493091436822,-3.441946535359025,-3.450700411635844,-1.164060164355277,1.842083763001771,-1.749477293948198,4.507317377292288,1.34892965548662,1.35057228114966
Skin damage 815,210.0,350.72,835.06,1044.8,1179.1,1266.1,1621.2,1727.4,1863.0,2043.9,Interface,0.1090209294788439,0.0789969792378116,7.336076402709324,0.048002512443605,0.6869631350134656,4.489750340951816,4.194527572636201,3.8994646437867,4.68756421558839,-1.420188398755325,-3.625140511915855,3.463360340755798,4.108256573120172,-3.454031183385169,-3.444067754408513,-1.162516809675799,1.846946211177313,-1.756571913393457,4.504204790611977,1.349473058298263,1.351653005580875
Skin damage 816,210.26,350.96,835.64,1043.9,1177.5,1268.5,1622.8,1726.1,1863.1,2043.8,Skin,0.107747063194427,0.1301241962547571,102.1861292774188,0.0586471941402042,0.2880168350565517,4.488440377393506,4.197103301398065,3.905531110044518,-4.684414107603898,1.423026821942167,3.624316263655255,-3.464815635606014,4.117423963706805,-3.454062064057927,-3.440921720607595,-1.164433341476285,1.845225320694188,-1.75498317616921,4.501895556507403,1.351310163624395,1.353743697770687
Skin damage 817,209.49,350.03,833.69,1043.1,1178.7,1261.5,1621.1,1726.8,1862.1,2042.4,Interface,0.1535763600389449,0.0770839065552101,110.39711056015013,0.0707445142059611,0.8104595059368752,4.480930987034663,4.202246033663909,3.859472086753679,4.716469872586873,-1.367465727301886,-3.653352152679064,3.438142344914723,4.112063667315619,-3.424735455667136,-3.477419814612745,-1.151514921050567,1.849684481758225,-1.749075526597541,4.510515728522847,1.34532011524829,1.348372068131952
Skin damage 818,210.28,351.01,835.93,1043.6,1176.8,1268.8,1622.7,1726.5,1862.7,2043.8,Interface,0.1029471249391338,0.1546851270458683,157.46817391425054,0.0374385902273389,0.980168516529584,4.488274615953378,4.198547693880787,3.90756034694798,-4.68864632420031,1.432732517785767,3.621500763301406,-3.465057447982957,4.117708140524097,-3.456051953670588,-3.439884145762532,-1.166181335771866,1.845102001488846,-1.755340407266532,4.501350030964184,1.351584171201239,1.354039771538877
